_id,airport_code,data,ScheduledTimeUTC
66a0ef8535864f42d1abcfaf,MCO,"{'FlightStatusResource': {'Flights': {'Flight': [{'Arrival': {'ActualTimeLocal': {'DateTime': '2024-06-22T15:44'}, 'ActualTimeUTC': {'DateTime': '2024-06-22T13:44Z'}, 'AirportCode': 'FRA', 'ScheduledTimeLocal': {'DateTime': '2024-06-22T14:30'}, 'ScheduledTimeUTC': {'DateTime': '2024-06-22T12:30Z'}, 'Terminal': {'Gate': 'C13A', 'Name': '1'}, 'TimeStatus': {'Code': 'DL', 'Definition': 'Flight Delayed'}}, 'Departure': {'ActualTimeLocal': {'DateTime': '2024-06-22T00:43'}, 'ActualTimeUTC': {'DateTime': '2024-06-22T04:43Z'}, 'AirportCode': 'MCO', 'ScheduledTimeLocal': {'DateTime': '2024-06-21T23:10'}, 'ScheduledTimeUTC': {'DateTime': '2024-06-22T03:10Z'}, 'Terminal': {'Name': 'C'}, 'TimeStatus': {'Code': 'DL', 'Definition': 'Flight Delayed'}}, 'Equipment': {'AircraftCode': '333', 'AircraftRegistration': 'DAIKH'}, 'FlightStatus': {'Code': 'LD', 'Definition': 'Flight Landed'}, 'MarketingCarrier': {'AirlineID': '4Y', 'FlightNumber': '057'}, 'OperatingCarrier': {'AirlineID': '4Y', 'FlightNumber': '057'}, 'ServiceType': 'Passenger'}]}, 'Meta': {'@Version': '1.0.0', 'Link': [{'@Href': 'https://api.lufthansa.com/v1/operations/flightstatus/departures/MCO/2024-06-22T00:00', '@Rel': 'self'}, {'@Href': 'https://api.lufthansa.com/v1/operations/flightstatus/departures/MCO/2024-06-21T20:00?offset=0&limit=20', '@Rel': 'previousRange'}, {'@Href': 'https://api.lufthansa.com/v1/operations/flightstatus/departures/MCO/2024-06-22T04:00?offset=0&limit=20', '@Rel': 'nextRange'}, {'@Href': 'https://api.lufthansa.com/v1/mds-references/airports/{airportCode}', '@Rel': 'related'}], 'TotalCount': 1}}}",2024-06-22T03:10Z
66a0ef8535864f42d1abcfb0,MUC,"{'FlightStatusResource': {'Flights': {'Flight': [{'Arrival': {'ActualTimeLocal': {'DateTime': '2024-06-22T02:02'}, 'ActualTimeUTC': {'DateTime': '2024-06-22T00:02Z'}, 'AirportCode': 'ARN', 'ScheduledTimeLocal': {'DateTime': '2024-06-21T23:45'}, 'ScheduledTimeUTC': {'DateTime': '2024-06-21T21:45Z'}, 'Terminal': {'Name': '5'}, 'TimeStatus': {'Code': 'DL', 'Definition': 'Flight Delayed'}}, 'Departure': {'ActualTimeLocal': {'DateTime': '2024-06-22T00:07'}, 'ActualTimeUTC': {'DateTime': '2024-06-21T22:07Z'}, 'AirportCode': 'MUC', 'ScheduledTimeLocal': {'DateTime': '2024-06-21T21:35'}, 'ScheduledTimeUTC': {'DateTime': '2024-06-21T19:35Z'}, 'Terminal': {'Gate': 'G28', 'Name': '2'}, 'TimeStatus': {'Code': 'DL', 'Definition': 'Flight Delayed'}}, 'Equipment': {'AircraftCode': '321', 'AircraftRegistration': 'DAIRN'}, 'FlightStatus': {'Code': 'LD', 'Definition': 'Flight Landed'}, 'MarketingCarrier': {'AirlineID': 'LH', 'FlightNumber': '2420'}, 'OperatingCarrier': {'AirlineID': 'LH', 'FlightNumber': '2420'}, 'ServiceType': 'Passenger'}]}, 'Meta': {'@Version': '1.0.0', 'Link': [{'@Href': 'https://api.lufthansa.com/v1/operations/flightstatus/departures/MUC/2024-06-22T00:00', '@Rel': 'self'}, {'@Href': 'https://api.lufthansa.com/v1/operations/flightstatus/departures/MUC/2024-06-21T20:00?offset=0&limit=20', '@Rel': 'previousRange'}, {'@Href': 'https://api.lufthansa.com/v1/operations/flightstatus/departures/MUC/2024-06-22T04:00?offset=0&limit=20', '@Rel': 'nextRange'}, {'@Href': 'https://api.lufthansa.com/v1/mds-references/airports/{airportCode}', '@Rel': 'related'}], 'TotalCount': 1}}}",2024-06-21T19:35Z
66a0ef8535864f42d1abcfb1,NBO,"{'FlightStatusResource': {'Flights': {'Flight': [{'Arrival': {'AirportCode': 'JED', 'ScheduledTimeLocal': {'DateTime': '2024-06-22T04:35'}, 'ScheduledTimeUTC': {'DateTime': '2024-06-22T01:35Z'}, 'Terminal': {'Name': '1'}, 'TimeStatus': {'Code': 'OT', 'Definition': 'Flight On Time'}}, 'Departure': {'AirportCode': 'NBO', 'ScheduledTimeLocal': {'DateTime': '2024-06-22T00:45'}, 'ScheduledTimeUTC': {'DateTime': '2024-06-21T21:45Z'}, 'Terminal': {'Name': '1A'}, 'TimeStatus': {'Code': 'OT', 'Definition': 'Flight On Time'}}, 'Equipment': {'AircraftCode': '330'}, 'FlightStatus': {'Code': 'NA', 'Definition': 'No status'}, 'MarketingCarrier': {'AirlineID': 'SV', 'FlightNumber': '430'}, 'OperatingCarrier': {'AirlineID': 'SV', 'FlightNumber': '430'}, 'ServiceType': 'Passenger'}]}, 'Meta': {'@Version': '1.0.0', 'Link': [{'@Href': 'https://api.lufthansa.com/v1/operations/flightstatus/departures/NBO/2024-06-22T00:00', '@Rel': 'self'}, {'@Href': 'https://api.lufthansa.com/v1/operations/flightstatus/departures/NBO/2024-06-21T20:00?offset=0&limit=20', '@Rel': 'previousRange'}, {'@Href': 'https://api.lufthansa.com/v1/operations/flightstatus/departures/NBO/2024-06-22T04:00?offset=0&limit=20', '@Rel': 'nextRange'}, {'@Href': 'https://api.lufthansa.com/v1/mds-references/airports/{airportCode}', '@Rel': 'related'}], 'TotalCount': 1}}}",2024-06-21T21:45Z
66a0ef8535864f42d1abcfb2,NDR,"{'FlightStatusResource': {'Flights': {'Flight': [{'Arrival': {'ActualTimeLocal': {'DateTime': '2024-06-22T08:38'}, 'ActualTimeUTC': {'DateTime': '2024-06-22T06:38Z'}, 'AirportCode': 'CGN', 'ScheduledTimeLocal': {'DateTime': '2024-06-22T06:00'}, 'ScheduledTimeUTC': {'DateTime': '2024-06-22T04:00Z'}, 'Terminal': {'Gate': 'D99', 'Name': '1'}, 'TimeStatus': {'Code': 'DL', 'Definition': 'Flight Delayed'}}, 'Departure': {'ActualTimeLocal': {'DateTime': '2024-06-22T04:29'}, 'ActualTimeUTC': {'DateTime': '2024-06-22T03:29Z'}, 'AirportCode': 'NDR', 'ScheduledTimeLocal': {'DateTime': '2024-06-22T02:00'}, 'ScheduledTimeUTC': {'DateTime': '2024-06-22T01:00Z'}, 'TimeStatus': {'Code': 'DL', 'Definition': 'Flight Delayed'}}, 'Equipment': {'AircraftCode': '73H', 'AircraftRegistration': 'OKTVT'}, 'FlightStatus': {'Code': 'LD', 'Definition': 'Flight Landed'}, 'MarketingCarrier': {'AirlineID': 'EW', 'FlightNumber': '385'}, 'OperatingCarrier': {'AirlineID': 'EW', 'FlightNumber': '385'}, 'ServiceType': 'Passenger'}]}, 'Meta': {'@Version': '1.0.0', 'Link': [{'@Href': 'https://api.lufthansa.com/v1/operations/flightstatus/departures/NDR/2024-06-22T00:00', '@Rel': 'self'}, {'@Href': 'https://api.lufthansa.com/v1/operations/flightstatus/departures/NDR/2024-06-21T20:00?offset=0&limit=20', '@Rel': 'previousRange'}, {'@Href': 'https://api.lufthansa.com/v1/operations/flightstatus/departures/NDR/2024-06-22T04:00?offset=0&limit=20', '@Rel': 'nextRange'}, {'@Href': 'https://api.lufthansa.com/v1/mds-references/airports/{airportCode}', '@Rel': 'related'}], 'TotalCount': 1}}}",2024-06-22T01:00Z
66a0ef8535864f42d1abcfb3,NUE,"{'FlightStatusResource': {'Flights': {'Flight': [{'Arrival': {'ActualTimeLocal': {'DateTime': '2024-06-22T04:56'}, 'ActualTimeUTC': {'DateTime': '2024-06-22T01:56Z'}, 'AirportCode': 'AYT', 'ScheduledTimeLocal': {'DateTime': '2024-06-22T04:30'}, 'ScheduledTimeUTC': {'DateTime': '2024-06-22T01:30Z'}, 'TimeStatus': {'Code': 'DL', 'Definition': 'Flight Delayed'}}, 'Departure': {'ActualTimeLocal': {'DateTime': '2024-06-22T00:45'}, 'ActualTimeUTC': {'DateTime': '2024-06-21T22:45Z'}, 'AirportCode': 'NUE', 'ScheduledTimeLocal': {'DateTime': '2024-06-22T00:20'}, 'ScheduledTimeUTC': {'DateTime': '2024-06-21T22:20Z'}, 'TimeStatus': {'Code': 'DL', 'Definition': 'Flight Delayed'}}, 'Equipment': {'AircraftCode': '320', 'AircraftRegistration': 'LYMLN'}, 'FlightStatus': {'Code': 'LD', 'Definition': 'Flight Landed'}, 'MarketingCarrier': {'AirlineID': 'XQ', 'FlightNumber': '169'}, 'OperatingCarrier': {'AirlineID': 'XQ', 'FlightNumber': '169'}, 'ServiceType': 'Passenger'}, {'Arrival': {'ActualTimeLocal': {'DateTime': '2024-06-22T05:23'}, 'ActualTimeUTC': {'DateTime': '2024-06-22T02:23Z'}, 'AirportCode': 'ADB', 'ScheduledTimeLocal': {'DateTime': '2024-06-22T04:15'}, 'ScheduledTimeUTC': {'DateTime': '2024-06-22T01:15Z'}, 'TimeStatus': {'Code': 'DL', 'Definition': 'Flight Delayed'}}, 'Departure': {'AirportCode': 'NUE', 'ScheduledTimeLocal': {'DateTime': '2024-06-22T00:30'}, 'ScheduledTimeUTC': {'DateTime': '2024-06-21T22:30Z'}, 'TimeStatus': {'Code': 'OT', 'Definition': 'Flight On Time'}}, 'Equipment': {'AircraftCode': '73H', 'AircraftRegistration': 'TCSPT'}, 'FlightStatus': {'Code': 'LD', 'Definition': 'Flight Landed'}, 'MarketingCarrier': {'AirlineID': 'XQ', 'FlightNumber': '939'}, 'OperatingCarrier': {'AirlineID': 'XQ', 'FlightNumber': '939'}, 'ServiceType': 'Passenger'}, {'Arrival': {'ActualTimeLocal': {'DateTime': '2024-06-22T08:57'}, 'ActualTimeUTC': {'DateTime': '2024-06-22T05:57Z'}, 'AirportCode': 'AYT', 'ScheduledTimeLocal': {'DateTime': '2024-06-22T07:00'}, 'ScheduledTimeUTC': {'DateTime': '2024-06-22T04:00Z'}, 'TimeStatus': {'Code': 'DL', 'Definition': 'Flight Delayed'}}, 'Departure': {'ActualTimeLocal': {'DateTime': '2024-06-22T04:19'}, 'ActualTimeUTC': {'DateTime': '2024-06-22T02:19Z'}, 'AirportCode': 'NUE', 'ScheduledTimeLocal': {'DateTime': '2024-06-22T02:50'}, 'ScheduledTimeUTC': {'DateTime': '2024-06-22T00:50Z'}, 'TimeStatus': {'Code': 'DL', 'Definition': 'Flight Delayed'}}, 'Equipment': {'AircraftCode': '7M8', 'AircraftRegistration': 'TCSMK'}, 'FlightStatus': {'Code': 'LD', 'Definition': 'Flight Landed'}, 'MarketingCarrier': {'AirlineID': 'XQ', 'FlightNumber': '167'}, 'OperatingCarrier': {'AirlineID': 'XQ', 'FlightNumber': '167'}, 'ServiceType': 'Passenger'}, {'Arrival': {'ActualTimeLocal': {'DateTime': '2024-06-22T08:43'}, 'ActualTimeUTC': {'DateTime': '2024-06-22T05:43Z'}, 'AirportCode': 'AYT', 'ScheduledTimeLocal': {'DateTime': '2024-06-22T07:25'}, 'ScheduledTimeUTC': {'DateTime': '2024-06-22T04:25Z'}, 'TimeStatus': {'Code': 'DL', 'Definition': 'Flight Delayed'}}, 'Departure': {'ActualTimeLocal': {'DateTime': '2024-06-22T04:17'}, 'ActualTimeUTC': {'DateTime': '2024-06-22T02:17Z'}, 'AirportCode': 'NUE', 'ScheduledTimeLocal': {'DateTime': '2024-06-22T03:15'}, 'ScheduledTimeUTC': {'DateTime': '2024-06-22T01:15Z'}, 'TimeStatus': {'Code': 'DL', 'Definition': 'Flight Delayed'}}, 'Equipment': {'AircraftCode': '73H', 'AircraftRegistration': 'TCSPI'}, 'FlightStatus': {'Code': 'LD', 'Definition': 'Flight Landed'}, 'MarketingCarrier': {'AirlineID': 'XQ', 'FlightNumber': '165'}, 'OperatingCarrier': {'AirlineID': 'XQ', 'FlightNumber': '165'}, 'ServiceType': 'Passenger'}, {'Arrival': {'ActualTimeLocal': {'DateTime': '2024-06-22T05:55'}, 'ActualTimeUTC': {'DateTime': '2024-06-22T03:55Z'}, 'AirportCode': 'PMI', 'ScheduledTimeLocal': {'DateTime': '2024-06-22T06:00'}, 'ScheduledTimeUTC': {'DateTime': '2024-06-22T04:00Z'}, 'TimeStatus': {'Code': 'FE', 'Definition': 'Flight Early'}}, 'Departure': {'ActualTimeLocal': {'DateTime': '2024-06-22T03:48'}, 'ActualTimeUTC': {'DateTime': '2024-06-22T01:48Z'}, 'AirportCode': 'NUE', 'ScheduledTimeLocal': {'DateTime': '2024-06-22T03:50'}, 'ScheduledTimeUTC': {'DateTime': '2024-06-22T01:50Z'}, 'Terminal': {'Gate': 'A17'}, 'TimeStatus': {'Code': 'FE', 'Definition': 'Flight Early'}}, 'Equipment': {'AircraftCode': '32A', 'AircraftRegistration': '9HEWE'}, 'FlightStatus': {'Code': 'LD', 'Definition': 'Flight Landed'}, 'MarketingCarrier': {'AirlineID': 'EW', 'FlightNumber': '6815'}, 'OperatingCarrier': {'AirlineID': 'EW', 'FlightNumber': '6815'}, 'ServiceType': 'Passenger'}]}, 'Meta': {'@Version': '1.0.0', 'Link': [{'@Href': 'https://api.lufthansa.com/v1/operations/flightstatus/departures/NUE/2024-06-22T00:00', '@Rel': 'self'}, {'@Href': 'https://api.lufthansa.com/v1/operations/flightstatus/departures/NUE/2024-06-21T20:00?offset=0&limit=20', '@Rel': 'previousRange'}, {'@Href': 'https://api.lufthansa.com/v1/operations/flightstatus/departures/NUE/2024-06-22T04:00?offset=0&limit=20', '@Rel': 'nextRange'}, {'@Href': 'https://api.lufthansa.com/v1/mds-references/airports/{airportCode}', '@Rel': 'related'}], 'TotalCount': 5}}}",2024-06-22T01:50Z
66a0ef8535864f42d1abcfb4,PAD,"{'FlightStatusResource': {'Flights': {'Flight': [{'Arrival': {'ActualTimeLocal': {'DateTime': '2024-06-22T07:21'}, 'ActualTimeUTC': {'DateTime': '2024-06-22T04:21Z'}, 'AirportCode': 'AYT', 'ScheduledTimeLocal': {'DateTime': '2024-06-22T06:25'}, 'ScheduledTimeUTC': {'DateTime': '2024-06-22T03:25Z'}, 'TimeStatus': {'Code': 'DL', 'Definition': 'Flight Delayed'}}, 'Departure': {'ActualTimeLocal': {'DateTime': '2024-06-22T02:35'}, 'ActualTimeUTC': {'DateTime': '2024-06-22T00:35Z'}, 'AirportCode': 'PAD', 'ScheduledTimeLocal': {'DateTime': '2024-06-22T01:55'}, 'ScheduledTimeUTC': {'DateTime': '2024-06-21T23:55Z'}, 'TimeStatus': {'Code': 'DL', 'Definition': 'Flight Delayed'}}, 'Equipment': {'AircraftCode': '7M8', 'AircraftRegistration': 'TCSMN'}, 'FlightStatus': {'Code': 'LD', 'Definition': 'Flight Landed'}, 'MarketingCarrier': {'AirlineID': 'XQ', 'FlightNumber': '367'}, 'OperatingCarrier': {'AirlineID': 'XQ', 'FlightNumber': '367'}, 'ServiceType': 'Passenger'}, {'Arrival': {'ActualTimeLocal': {'DateTime': '2024-06-22T09:55'}, 'ActualTimeUTC': {'DateTime': '2024-06-22T06:55Z'}, 'AirportCode': 'AYT', 'ScheduledTimeLocal': {'DateTime': '2024-06-22T07:45'}, 'ScheduledTimeUTC': {'DateTime': '2024-06-22T04:45Z'}, 'TimeStatus': {'Code': 'DL', 'Definition': 'Flight Delayed'}}, 'Departure': {'ActualTimeLocal': {'DateTime': '2024-06-22T04:40'}, 'ActualTimeUTC': {'DateTime': '2024-06-22T02:40Z'}, 'AirportCode': 'PAD', 'ScheduledTimeLocal': {'DateTime': '2024-06-22T03:15'}, 'ScheduledTimeUTC': {'DateTime': '2024-06-22T01:15Z'}, 'TimeStatus': {'Code': 'DL', 'Definition': 'Flight Delayed'}}, 'Equipment': {'AircraftCode': '73H', 'AircraftRegistration': 'YRHLB'}, 'FlightStatus': {'Code': 'LD', 'Definition': 'Flight Landed'}, 'MarketingCarrier': {'AirlineID': 'XQ', 'FlightNumber': '369'}, 'OperatingCarrier': {'AirlineID': 'XQ', 'FlightNumber': '369'}, 'ServiceType': 'Passenger'}]}, 'Meta': {'@Version': '1.0.0', 'Link': [{'@Href': 'https://api.lufthansa.com/v1/operations/flightstatus/departures/PAD/2024-06-22T00:00', '@Rel': 'self'}, {'@Href': 'https://api.lufthansa.com/v1/operations/flightstatus/departures/PAD/2024-06-21T20:00?offset=0&limit=20', '@Rel': 'previousRange'}, {'@Href': 'https://api.lufthansa.com/v1/operations/flightstatus/departures/PAD/2024-06-22T04:00?offset=0&limit=20', '@Rel': 'nextRange'}, {'@Href': 'https://api.lufthansa.com/v1/mds-references/airports/{airportCode}', '@Rel': 'related'}], 'TotalCount': 2}}}",2024-06-22T01:15Z
66a0ef8535864f42d1abcfb5,PEK,"{'FlightStatusResource': {'Flights': {'Flight': [{'Arrival': {'ActualTimeLocal': {'DateTime': '2024-06-22T06:30'}, 'ActualTimeUTC': {'DateTime': '2024-06-22T04:30Z'}, 'AirportCode': 'MUC', 'EstimatedTimeLocal': {'DateTime': '2024-06-22T06:47'}, 'EstimatedTimeUTC': {'DateTime': '2024-06-22T04:47Z'}, 'ScheduledTimeLocal': {'DateTime': '2024-06-22T06:20'}, 'ScheduledTimeUTC': {'DateTime': '2024-06-22T04:20Z'}, 'Terminal': {'Gate': 'I44', 'Name': '2'}, 'TimeStatus': {'Code': 'DL', 'Definition': 'Flight Delayed'}}, 'Departure': {'ActualTimeLocal': {'DateTime': '2024-06-22T02:37'}, 'ActualTimeUTC': {'DateTime': '2024-06-21T18:37Z'}, 'AirportCode': 'PEK', 'ScheduledTimeLocal': {'DateTime': '2024-06-22T02:20'}, 'ScheduledTimeUTC': {'DateTime': '2024-06-21T18:20Z'}, 'Terminal': {'Name': '3'}, 'TimeStatus': {'Code': 'DL', 'Definition': 'Flight Delayed'}}, 'Equipment': {'AircraftCode': '773', 'AircraftRegistration': 'B2047'}, 'FlightStatus': {'Code': 'LD', 'Definition': 'Flight Landed'}, 'MarketingCarrier': {'AirlineID': 'CA', 'FlightNumber': '961'}, 'OperatingCarrier': {'AirlineID': 'CA', 'FlightNumber': '961'}, 'ServiceType': 'Passenger'}, {'Arrival': {'ActualTimeLocal': {'DateTime': '2024-06-22T07:57'}, 'ActualTimeUTC': {'DateTime': '2024-06-22T05:57Z'}, 'AirportCode': 'FRA', 'ScheduledTimeLocal': {'DateTime': '2024-06-22T06:50'}, 'ScheduledTimeUTC': {'DateTime': '2024-06-22T04:50Z'}, 'Terminal': {'Gate': 'B23A', 'Name': '1'}, 'TimeStatus': {'Code': 'DL', 'Definition': 'Flight Delayed'}}, 'Departure': {'ActualTimeLocal': {'DateTime': '2024-06-22T04:01'}, 'ActualTimeUTC': {'DateTime': '2024-06-21T20:01Z'}, 'AirportCode': 'PEK', 'ScheduledTimeLocal': {'DateTime': '2024-06-22T02:30'}, 'ScheduledTimeUTC': {'DateTime': '2024-06-21T18:30Z'}, 'Terminal': {'Name': '3'}, 'TimeStatus': {'Code': 'DL', 'Definition': 'Flight Delayed'}}, 'Equipment': {'AircraftCode': '773', 'AircraftRegistration': 'B2039'}, 'FlightStatus': {'Code': 'LD', 'Definition': 'Flight Landed'}, 'MarketingCarrier': {'AirlineID': 'CA', 'FlightNumber': '965'}, 'OperatingCarrier': {'AirlineID': 'CA', 'FlightNumber': '965'}, 'ServiceType': 'Passenger'}, {'Arrival': {'ActualTimeLocal': {'DateTime': '2024-06-22T07:07'}, 'ActualTimeUTC': {'DateTime': '2024-06-22T05:07Z'}, 'AirportCode': 'VIE', 'ScheduledTimeLocal': {'DateTime': '2024-06-22T06:50'}, 'ScheduledTimeUTC': {'DateTime': '2024-06-22T04:50Z'}, 'Terminal': {'Gate': 'G26A', 'Name': '3'}, 'TimeStatus': {'Code': 'DL', 'Definition': 'Flight Delayed'}}, 'Departure': {'AirportCode': 'PEK', 'ScheduledTimeLocal': {'DateTime': '2024-06-22T02:50'}, 'ScheduledTimeUTC': {'DateTime': '2024-06-21T18:50Z'}, 'Terminal': {'Name': '3'}, 'TimeStatus': {'Code': 'OT', 'Definition': 'Flight On Time'}}, 'Equipment': {'AircraftCode': '359', 'AircraftRegistration': 'B326Y'}, 'FlightStatus': {'Code': 'LD', 'Definition': 'Flight Landed'}, 'MarketingCarrier': {'AirlineID': 'CA', 'FlightNumber': '841'}, 'OperatingCarrier': {'AirlineID': 'CA', 'FlightNumber': '841'}, 'ServiceType': 'Passenger'}]}, 'Meta': {'@Version': '1.0.0', 'Link': [{'@Href': 'https://api.lufthansa.com/v1/operations/flightstatus/departures/PEK/2024-06-22T00:00', '@Rel': 'self'}, {'@Href': 'https://api.lufthansa.com/v1/operations/flightstatus/departures/PEK/2024-06-21T20:00?offset=0&limit=20', '@Rel': 'previousRange'}, {'@Href': 'https://api.lufthansa.com/v1/operations/flightstatus/departures/PEK/2024-06-22T04:00?offset=0&limit=20', '@Rel': 'nextRange'}, {'@Href': 'https://api.lufthansa.com/v1/mds-references/airports/{airportCode}', '@Rel': 'related'}], 'TotalCount': 3}}}",2024-06-21T18:50Z
66a0ef8535864f42d1abcfb6,PMI,"{'FlightStatusResource': {'Flights': {'Flight': [{'Arrival': {'ActualTimeLocal': {'DateTime': '2024-06-22T02:45'}, 'ActualTimeUTC': {'DateTime': '2024-06-22T00:45Z'}, 'AirportCode': 'HAJ', 'ScheduledTimeLocal': {'DateTime': '2024-06-22T00:05'}, 'ScheduledTimeUTC': {'DateTime': '2024-06-21T22:05Z'}, 'TimeStatus': {'Code': 'DL', 'Definition': 'Flight Delayed'}}, 'Departure': {'ActualTimeLocal': {'DateTime': '2024-06-22T00:16'}, 'ActualTimeUTC': {'DateTime': '2024-06-21T22:16Z'}, 'AirportCode': 'PMI', 'ScheduledTimeLocal': {'DateTime': '2024-06-21T21:25'}, 'ScheduledTimeUTC': {'DateTime': '2024-06-21T19:25Z'}, 'TimeStatus': {'Code': 'DL', 'Definition': 'Flight Delayed'}}, 'Equipment': {'AircraftCode': '320', 'AircraftRegistration': '9HEUP'}, 'FlightStatus': {'Code': 'LD', 'Definition': 'Flight Landed'}, 'MarketingCarrier': {'AirlineID': 'EW', 'FlightNumber': '3591'}, 'OperatingCarrier': {'AirlineID': 'EW', 'FlightNumber': '3591'}, 'ServiceType': 'Passenger'}, {'Arrival': {'ActualTimeLocal': {'DateTime': '2024-06-22T02:02'}, 'ActualTimeUTC': {'DateTime': '2024-06-22T00:02Z'}, 'AirportCode': 'NUE', 'ScheduledTimeLocal': {'DateTime': '2024-06-22T01:20'}, 'ScheduledTimeUTC': {'DateTime': '2024-06-21T23:20Z'}, 'TimeStatus': {'Code': 'DL', 'Definition': 'Flight Delayed'}}, 'Departure': {'ActualTimeLocal': {'DateTime': '2024-06-22T00:02'}, 'ActualTimeUTC': {'DateTime': '2024-06-21T22:02Z'}, 'AirportCode': 'PMI', 'ScheduledTimeLocal': {'DateTime': '2024-06-21T23:05'}, 'ScheduledTimeUTC': {'DateTime': '2024-06-21T21:05Z'}, 'TimeStatus': {'Code': 'DL', 'Definition': 'Flight Delayed'}}, 'Equipment': {'AircraftCode': '32A', 'AircraftRegistration': '9HEWE'}, 'FlightStatus': {'Code': 'LD', 'Definition': 'Flight Landed'}, 'MarketingCarrier': {'AirlineID': 'EW', 'FlightNumber': '6814'}, 'OperatingCarrier': {'AirlineID': 'EW', 'FlightNumber': '6814'}, 'ServiceType': 'Passenger'}, {'Arrival': {'AirportCode': 'ERF', 'EstimatedTimeLocal': {'DateTime': '2024-06-22T05:45'}, 'EstimatedTimeUTC': {'DateTime': '2024-06-22T03:45Z'}, 'ScheduledTimeLocal': {'DateTime': '2024-06-22T01:55'}, 'ScheduledTimeUTC': {'DateTime': '2024-06-21T23:55Z'}, 'TimeStatus': {'Code': 'NO', 'Definition': 'No status'}}, 'Departure': {'AirportCode': 'PMI', 'EstimatedTimeLocal': {'DateTime': '2024-06-22T03:30'}, 'EstimatedTimeUTC': {'DateTime': '2024-06-22T01:30Z'}, 'ScheduledTimeLocal': {'DateTime': '2024-06-21T23:25'}, 'ScheduledTimeUTC': {'DateTime': '2024-06-21T21:25Z'}, 'TimeStatus': {'Code': 'NO', 'Definition': 'No status'}}, 'Equipment': {'AircraftCode': '320', 'AircraftRegistration': '9HEUT'}, 'FlightStatus': {'Code': 'CD', 'Definition': 'Flight Cancelled'}, 'MarketingCarrier': {'AirlineID': 'EW', 'FlightNumber': '6862'}, 'OperatingCarrier': {'AirlineID': 'EW', 'FlightNumber': '6862'}, 'ServiceType': 'Passenger'}]}, 'Meta': {'@Version': '1.0.0', 'Link': [{'@Href': 'https://api.lufthansa.com/v1/operations/flightstatus/departures/PMI/2024-06-22T00:00', '@Rel': 'self'}, {'@Href': 'https://api.lufthansa.com/v1/operations/flightstatus/departures/PMI/2024-06-21T20:00?offset=0&limit=20', '@Rel': 'previousRange'}, {'@Href': 'https://api.lufthansa.com/v1/operations/flightstatus/departures/PMI/2024-06-22T04:00?offset=0&limit=20', '@Rel': 'nextRange'}, {'@Href': 'https://api.lufthansa.com/v1/mds-references/airports/{airportCode}', '@Rel': 'related'}], 'TotalCount': 3}}}",2024-06-21T21:25Z
66a0ef8535864f42d1abcfb7,PRN,"{'FlightStatusResource': {'Flights': {'Flight': [{'Arrival': {'ActualTimeLocal': {'DateTime': '2024-06-22T06:06'}, 'ActualTimeUTC': {'DateTime': '2024-06-22T03:06Z'}, 'AirportCode': 'AYT', 'ScheduledTimeLocal': {'DateTime': '2024-06-22T04:55'}, 'ScheduledTimeUTC': {'DateTime': '2024-06-22T01:55Z'}, 'TimeStatus': {'Code': 'DL', 'Definition': 'Flight Delayed'}}, 'Departure': {'ActualTimeLocal': {'DateTime': '2024-06-22T03:18'}, 'ActualTimeUTC': {'DateTime': '2024-06-22T01:18Z'}, 'AirportCode': 'PRN', 'ScheduledTimeLocal': {'DateTime': '2024-06-22T02:05'}, 'ScheduledTimeUTC': {'DateTime': '2024-06-22T00:05Z'}, 'TimeStatus': {'Code': 'DL', 'Definition': 'Flight Delayed'}}, 'Equipment': {'AircraftCode': '73H', 'AircraftRegistration': 'TCSPU'}, 'FlightStatus': {'Code': 'LD', 'Definition': 'Flight Landed'}, 'MarketingCarrier': {'AirlineID': 'XQ', 'FlightNumber': '643'}, 'OperatingCarrier': {'AirlineID': 'XQ', 'FlightNumber': '643'}, 'ServiceType': 'Passenger'}]}, 'Meta': {'@Version': '1.0.0', 'Link': [{'@Href': 'https://api.lufthansa.com/v1/operations/flightstatus/departures/PRN/2024-06-22T00:00', '@Rel': 'self'}, {'@Href': 'https://api.lufthansa.com/v1/operations/flightstatus/departures/PRN/2024-06-21T20:00?offset=0&limit=20', '@Rel': 'previousRange'}, {'@Href': 'https://api.lufthansa.com/v1/operations/flightstatus/departures/PRN/2024-06-22T04:00?offset=0&limit=20', '@Rel': 'nextRange'}, {'@Href': 'https://api.lufthansa.com/v1/mds-references/airports/{airportCode}', '@Rel': 'related'}], 'TotalCount': 1}}}",2024-06-22T00:05Z
